H|182789|28-SEP-2017|1220492|DT|P|F
S|104708|L|D|D|1|28-SEP-2017|9|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|9|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|9|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|9|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|9|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|9|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|10|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|10|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|11|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|11|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|12|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|12|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|13|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|13|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|14|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|14|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|15|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|15|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|19|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|19|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|20|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|20|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|7|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|7|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|8|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|8|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|9|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|9|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|10|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|10|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|11|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|11|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|21|12|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|21|12|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|1|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|1|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|2|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|2|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|3|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|3|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|4|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|4|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|5|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|5|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
S|104708|L|D|D|1|28-SEP-2017|22|6|NYSI|20|104492|MISI|AUTO|ONT_TIDAL0010361_MISO
S|104708|L|D|M|1|28-SEP-2017|22|6|NYSI|20|104492|MISI||ONT_TIDAL0010361_MISO
